,1.6888,11.87,75.533,1.5316,1.1193
,1.673,11.734,75.261,1.514,1.1114
,1.6761,11.704,75.072,1.5102,1.1135
,1.687,11.767,74.979,1.518,1.123
,1.687,11.767,74.979,1.518,1.123
,1.687,11.767,74.979,1.518,1.123
,1.7127,11.854,73.227,1.5291,1.1331
,1.7223,11.998,73.965,1.5479,1.1371
,1.7136,12.025,73.553,1.5511,1.133
,1.7263,12.145,74.072,1.5667,1.1377
,1.7329,12.335,74.96,1.5912,1.1388
,1.7329,12.335,74.96,1.5912,1.1388
,1.7329,12.335,74.96,1.5912,1.1388
,1.7242,12.336,75.286,1.5915,1.136
,1.7288,12.307,75.986,1.5877,1.1416
,1.7385,12.379,76.115,1.5967,1.1486
,1.7376,12.348,75.825,1.5926,1.1494
,1.7331,12.518,76.098,1.6151,1.1456
,1.7331,12.518,76.098,1.6151,1.1456
,1.7331,12.518,76.098,1.6151,1.1456
,1.7442,12.699,76.937,1.6382,1.1521
,1.7495,12.757,77.372,1.6456,1.1558
,1.7652,12.81,77.769,1.6526,1.1632
,1.7408,12.574,76.574,1.6222,1.1509
,1.7278,12.499,75.968,1.6125,1.1374
,1.7278,12.499,75.968,1.6125,1.1374
,1.7278,12.499,75.968,1.6125,1.1374
,1.7414,12.343,75.715,1.5921,1.1482
,1.756,12.535,76.797,1.6171,1.1585
,1.766,12.735,77.764,1.643,1.1651
,1.7774,12.728,78.186,1.6421,1.1755
,1.7684,12.713,78.079,1.6402,1.1712
,1.7684,12.713,78.079,1.6402,1.1712
,1.7684,12.713,78.079,1.6402,1.1712
,1.7835,12.67,78.004,1.6348,1.1804
,1.7862,12.759,78.364,1.6463,1.1853
,1.7714,12.587,77.937,1.624,1.1734
,1.7492,12.57,78.025,1.6218,1.1651
,1.7827,12.746,78.957,1.6446,1.1804
,1.7827,12.746,78.957,1.6446,1.1804
,1.7827,12.746,78.957,1.6446,1.1804
,1.7891,12.747,79.656,1.6448,1.1869
,1.7532,12.636,79.159,1.6304,1.1664
,1.7877,12.802,80.164,1.6518,1.1774
,1.7872,12.611,79.085,1.6272,1.1673
,1.788,12.788,79.366,1.65,1.1705
,1.788,12.788,79.366,1.65,1.1705
,1.788,12.788,79.366,1.65,1.1705
,1.7982,12.838,79.596,1.6565,1.1783
,1.7915,12.855,79.237,1.6587,1.1736
,1.7801,12.76,78.852,1.6463,1.168
,1.7771,12.7,78.57,1.6387,1.1665
,1.7785,12.68,78.336,1.6361,1.1679
,1.7785,12.68,78.336,1.6361,1.1679
,1.7785,12.68,78.336,1.6361,1.1679
,1.7647,12.506,78.385,1.6137,1.1612
,1.7575,12.578,78.275,1.6229,1.1577
,1.7529,12.456,78.573,1.6071,1.1561
,1.7568,12.599,79.183,1.6256,1.162
,1.7646,12.557,79.048,1.6202,1.1655
,1.7646,12.557,79.048,1.6202,1.1655
,1.7646,12.557,79.048,1.6202,1.1655
,1.7438,12.481,79.054,1.6104,1.1523
,1.7677,12.645,79.887,1.6315,1.1661
,1.7699,12.733,79.892,1.6428,1.166
,1.7639,12.747,80.05,1.6447,1.164
,1.7558,12.62,79.349,1.6283,1.1557
,1.7558,12.62,79.349,1.6283,1.1557
,1.7558,12.62,79.349,1.6283,1.1557
,1.767,12.811,79.68,1.6529,1.1627
,1.755,12.739,79.621,1.6437,1.1557
,1.7535,12.717,79.62,1.641,1.1563
,1.7643,12.797,80.005,1.6513,1.1605
,1.7551,12.717,79.143,1.6409,1.1534
,1.7551,12.717,79.143,1.6409,1.1534
,1.7551,12.717,79.143,1.6409,1.1534
,1.7609,12.78,79.426,1.649,1.1557
,1.7657,12.791,79.57,1.6503,1.1598
,1.7731,12.694,79.317,1.6379,1.1613
,1.7966,12.777,79.646,1.6486,1.1732
,1.7902,12.806,79.418,1.6524,1.1688
,1.7902,12.806,79.418,1.6524,1.1688
,1.7902,12.806,79.418,1.6524,1.1688
,1.7953,13.053,80.155,1.6843,1.1776
,1.8016,13.139,80.664,1.6953,1.1786
,1.8084,13.186,80.68,1.7014,1.1807
,1.7938,13.065,80.245,1.6858,1.1732
,1.7845,12.988,80.047,1.6758,1.1673
,1.7845,12.988,80.047,1.6758,1.1673
,1.7845,12.988,80.047,1.6758,1.1673
,1.7978,12.896,79.55,1.6639,1.1716
,1.7825,12.79,79.147,1.6503,1.165
,1.777,12.776,79.722,1.6483,1.1633
,1.7851,12.902,80,1.6646,1.1646
,1.7719,12.858,80.038,1.659,1.1606
,1.7719,12.858,80.038,1.659,1.1606
,1.7719,12.858,80.038,1.659,1.1606
,1.7629,12.64,79.745,1.6308,1.1589
,1.7753,12.76,80.325,1.6462,1.1674
,1.7602,12.709,79.995,1.6394,1.1617
,1.7561,12.781,80.309,1.6489,1.1577
,1.7512,12.831,80.498,1.6553,1.1551
,1.7512,12.831,80.498,1.6553,1.1551
,1.7512,12.831,80.498,1.6553,1.1551
,1.7489,12.787,80.202,1.6497,1.1518
,1.7357,12.701,79.9,1.6388,1.1441
,1.73,12.597,79.468,1.6253,1.139
,1.7303,12.561,79.273,1.6206,1.1358
,1.727,12.675,79.571,1.6352,1.1384
,1.727,12.675,79.571,1.6352,1.1384
,1.727,12.675,79.571,1.6352,1.1384
,1.721,12.551,79.185,1.6193,1.1346
,1.719,12.585,79.568,1.6238,1.1344
,1.7332,12.595,79.582,1.625,1.1427
,1.7312,12.702,80.165,1.6388,1.1432
,1.7382,12.676,79.962,1.6356,1.1468
,1.7382,12.676,79.962,1.6356,1.1468
,1.7382,12.676,79.962,1.6356,1.1468
,1.738,12.715,79.828,1.6405,1.1448
,1.7351,12.839,80.254,1.6566,1.1446
,1.7256,12.8,80.1,1.6515,1.1373
,1.7301,12.872,80.726,1.6609,1.1419
,1.7321,12.943,80.952,1.67,1.1443
,1.7321,12.943,80.952,1.67,1.1443
,1.7321,12.943,80.952,1.67,1.1443
,1.7216,12.838,80.732,1.6565,1.1377
,1.7096,12.768,80.131,1.6474,1.1275
,1.708,12.78,79.539,1.649,1.124
,1.7054,12.804,79.558,1.6521,1.123
,1.6823,12.659,78.622,1.6333,1.1107
,1.6823,12.659,78.622,1.6333,1.1107
,1.6823,12.659,78.622,1.6333,1.1107
,1.6746,12.531,77.623,1.6168,1.103
,1.6745,12.662,78.357,1.6337,1.1053
,1.6815,12.739,78.904,1.6437,1.1119
,1.66,12.569,77.8,1.6217,1.0981
,1.6455,12.375,76.547,1.5967,1.0884
,1.6455,12.375,76.547,1.5967,1.0884
,1.6455,12.375,76.547,1.5967,1.0884
,1.6381,12.306,75.824,1.5878,1.0838
,1.6587,12.367,76.775,1.5956,1.0967
,1.6582,12.48,76.983,1.6104,1.0997
,1.6649,12.371,76.234,1.5962,1.0979
,1.6471,12.283,75.676,1.5849,1.0903
,1.6471,12.283,75.676,1.5849,1.0903
,1.6471,12.283,75.676,1.5849,1.0903
,1.6467,12.351,75.733,1.5937,1.0904
,1.6325,12.321,74.592,1.5898,1.0799
,1.638,12.313,74.177,1.5887,1.0812
,1.6485,12.436,74.328,1.6047,1.087
,1.6457,12.387,74.178,1.5983,1.0836
,1.6457,12.387,74.178,1.5983,1.0836
,1.6457,12.387,74.178,1.5983,1.0836
,1.626,12.261,73.548,1.582,1.0715
,1.6125,12.245,73.222,1.5799,1.0629
,1.6303,12.398,73.769,1.5997,1.075
,1.6543,12.594,75.214,1.625,1.0933
,1.6649,12.639,75.506,1.6308,1.0968
,1.6649,12.639,75.506,1.6308,1.0968
,1.6649,12.639,75.506,1.6308,1.0968
,1.6557,12.645,75.185,1.6316,1.0937
,1.6585,12.726,75.726,1.6421,1.0969
,1.6789,12.847,77.017,1.6577,1.111
,1.6685,12.841,77.444,1.6569,1.1046
,1.6498,12.691,76.164,1.6376,1.0903
,1.6498,12.691,76.164,1.6376,1.0903
,1.6498,12.691,76.164,1.6376,1.0903
,1.6457,12.66,76.174,1.6336,1.0877
,1.6684,12.699,76.922,1.6386,1.1016
,1.6682,12.652,77.116,1.6324,1.1041
,1.6835,12.77,77.755,1.6477,1.1142
,1.6921,12.834,77.846,1.6559,1.1189
,1.6921,12.834,77.846,1.6559,1.1189
,1.6921,12.834,77.846,1.6559,1.1189
,1.6709,12.674,76.713,1.6353,1.1071
,1.6827,12.642,77.311,1.6312,1.1128
,1.6912,12.802,77.809,1.6519,1.1191
,1.6881,12.869,78.03,1.6606,1.1169
,1.6869,12.855,77.561,1.6587,1.1161
,1.6869,12.855,77.561,1.6587,1.1161
,1.6869,12.855,77.561,1.6587,1.1161
,1.69,12.994,77.878,1.6767,1.119
,1.6821,12.908,77.361,1.6655,1.1128
,1.6728,12.907,77.125,1.6654,1.1075
,1.6747,12.821,77.158,1.6543,1.1086
,1.694,12.929,77.161,1.6682,1.122
,1.694,12.929,77.161,1.6682,1.122
,1.694,12.929,77.161,1.6682,1.122
,1.6867,12.961,77.245,1.6723,1.1175
,1.705,13.008,77.769,1.6784,1.1283
,1.6989,13.032,77.619,1.6815,1.1242
,1.6928,12.887,77.57,1.6628,1.1188
,1.6823,12.769,76.791,1.6477,1.1122
,1.6823,12.769,76.791,1.6477,1.1122
,1.6823,12.769,76.791,1.6477,1.1122
,1.6773,12.878,77.246,1.6617,1.1102
,1.6731,12.846,76.834,1.6575,1.1073
,1.6715,12.944,77.21,1.6701,1.1073
,1.6573,12.821,76.835,1.6543,1.0977
,1.657,12.718,76.551,1.641,1.1
,1.657,12.718,76.551,1.641,1.1
,1.657,12.718,76.551,1.641,1.1
,1.6533,12.773,76.528,1.6481,1.097
,1.6573,12.84,76.666,1.6568,1.0991
,1.6667,12.933,77.319,1.6687,1.1058
,1.659,12.889,76.627,1.6631,1.0999
,1.6648,12.906,77.097,1.6653,1.1052
,1.6648,12.906,77.097,1.6653,1.1052
,1.6648,12.906,77.097,1.6653,1.1052
,1.671,12.663,75.99,1.6338,1.1049
,1.666,12.624,75.826,1.6289,1.1025
,1.6708,12.653,76.027,1.6325,1.1055
,1.6712,12.625,75.97,1.6289,1.1058
,1.671,12.636,75.91,1.6303,1.1048
,1.671,12.636,75.91,1.6303,1.1048
,1.671,12.636,75.91,1.6303,1.1048
,1.6791,12.607,75.935,1.6264,1.1104
,1.6878,12.582,75.748,1.6229,1.1161
,1.7006,12.692,76.427,1.637,1.1243
,1.6914,12.502,75.565,1.6117,1.1237
,1.6864,12.538,75.532,1.6163,1.1274
,1.6864,12.538,75.532,1.6163,1.1274
,1.6864,12.538,75.532,1.6163,1.1274
,1.675,12.492,75.465,1.6111,1.1213
,1.6782,12.401,74.822,1.5989,1.1198
,1.6648,12.373,74.714,1.5956,1.1177
,1.6521,12.394,74.589,1.5984,1.1101
,1.6521,12.394,74.589,1.5984,1.1101
,1.6521,12.394,74.589,1.5984,1.1101
,1.6521,12.394,74.589,1.5984,1.1101
,1.6516,12.393,74.421,1.598,1.1093
,1.6486,12.4,74.643,1.5989,1.1078
,1.6458,12.299,74.181,1.5861,1.1062
,1.6705,12.578,75.487,1.6221,1.126
,1.6705,12.578,75.487,1.6221,1.126
,1.6705,12.578,75.487,1.6221,1.126
,1.6705,12.578,75.487,1.6221,1.126
,1.6685,12.521,74.737,1.6142,1.1218
,1.6498,12.44,74.171,1.6039,1.1106
,1.6496,12.385,73.187,1.5969,1.1128
,1.6487,12.331,72.677,1.59,1.1116
,1.6583,12.391,73.103,1.5976,1.1193
,1.6583,12.391,73.103,1.5976,1.1193
,1.6583,12.391,73.103,1.5976,1.1193
,1.6415,12.534,73.267,1.6162,1.1125
,1.6432,12.517,73.796,1.614,1.1146
,1.653,12.624,74.142,1.6279,1.1178
,1.6624,12.618,74.25,1.6267,1.123
,1.6748,12.659,74.57,1.6315,1.135
,1.6748,12.659,74.57,1.6315,1.135
,1.6748,12.659,74.57,1.6315,1.135
,1.6765,12.681,74.37,1.6338,1.137
,1.6882,12.678,74.808,1.6332,1.1438
,1.6985,12.627,74.709,1.6259,1.1505
,1.6923,12.559,74.425,1.6166,1.1494
,1.6784,12.535,74.699,1.613,1.1412
,1.6784,12.535,74.699,1.613,1.1412
,1.6784,12.535,74.699,1.613,1.1412
,1.6788,12.53,74.554,1.613,1.1399
,1.6859,12.538,74.224,1.6128,1.1451
,1.6974,12.617,75.126,1.6226,1.1531
,1.709,12.622,75.194,1.6248,1.1606
,1.692,12.517,74.452,1.6117,1.154
,1.692,12.517,74.452,1.6117,1.154
,1.692,12.517,74.452,1.6117,1.154
,1.6831,12.353,73.752,1.5903,1.1431
,1.6862,12.391,73.705,1.5951,1.1445
,1.682,12.392,73.375,1.596,1.1413
,1.6825,12.322,73.358,1.586,1.1453
,1.6813,12.184,73.37,1.5678,1.1451
,1.6813,12.184,73.37,1.5678,1.1451
,1.6813,12.184,73.37,1.5678,1.1451
,1.6732,12.129,73.066,1.5609,1.1414
,1.6665,12.143,72.918,1.5629,1.1358
,1.6661,12.135,72.612,1.5617,1.1366
,1.671,12.147,72.695,1.5633,1.1396
,1.6857,12.135,72.604,1.5616,1.1506
,1.6857,12.135,72.604,1.5616,1.1506
,1.6857,12.135,72.604,1.5616,1.1506
,1.6898,12.187,72.653,1.5683,1.1526
,1.6862,12.184,72.458,1.5679,1.1488
,1.6892,12.271,72.837,1.5795,1.1507
,1.6832,12.105,72.129,1.5587,1.1489
,1.6689,11.955,71.274,1.5392,1.1386
,1.6689,11.955,71.274,1.5392,1.1386
,1.6689,11.955,71.274,1.5392,1.1386
,1.6652,12.026,71.585,1.5489,1.1368
,1.6663,11.973,71.286,1.5425,1.1361
,1.6685,11.987,71.452,1.5438,1.1396
,1.6611,11.889,70.95,1.5313,1.1352
,1.6397,11.8,70.084,1.5201,1.1202
,1.6397,11.8,70.084,1.5201,1.1202
,1.6397,11.8,70.084,1.5201,1.1202
,1.6151,11.581,68.833,1.4917,1.1029
,1.6139,11.605,68.678,1.4948,1.1033
,1.6152,11.692,69.018,1.5061,1.1041
,1.6168,11.724,69.193,1.5103,1.105
,1.6213,11.683,68.616,1.5049,1.108
,1.6213,11.683,68.616,1.5049,1.108
,1.6213,11.683,68.616,1.5049,1.108
,1.621,11.747,68.822,1.514,1.1082
,1.6136,11.607,68.212,1.4957,1.1033
,1.6039,11.587,67.77,1.4933,1.0972
,1.6093,11.663,68.563,1.5031,1.1006
,1.6071,11.757,68.865,1.5155,1.101
,1.6071,11.757,68.865,1.5155,1.101
,1.6071,11.757,68.865,1.5155,1.101
,1.5955,11.679,68.627,1.5052,1.0983
,1.6006,11.743,68.877,1.5132,1.1027
,1.6192,11.914,69.605,1.5349,1.1158
,1.619,11.858,69.454,1.528,1.1186
,1.6069,11.753,68.921,1.5146,1.1179
,1.6069,11.753,68.921,1.5146,1.1179
,1.6069,11.753,68.921,1.5146,1.1179
,1.596,11.63,68.307,1.4984,1.1123
,1.5903,11.653,68.391,1.5013,1.1105
,1.5965,11.572,67.751,1.4909,1.1178
,1.5966,11.59,67.945,1.4933,1.1181
,1.5866,11.512,67.059,1.483,1.1106
,1.5866,11.512,67.059,1.483,1.1106
,1.5866,11.512,67.059,1.483,1.1106
,1.5932,11.63,67.278,1.4978,1.1119
,1.6026,11.719,68.064,1.5092,1.1194
,1.6044,11.761,68.009,1.5148,1.1238
,1.6024,11.822,68.036,1.5221,1.1301
,1.6024,11.822,68.036,1.5221,1.1301
,1.6024,11.822,68.036,1.5221,1.1301
,1.6024,11.822,68.036,1.5221,1.1301
,1.6024,11.822,68.036,1.5221,1.1301
,1.6234,11.789,67.489,1.5181,1.1333
,1.6295,11.784,67.561,1.5179,1.1379
,1.637,11.792,67.577,1.5195,1.1429
,1.6472,11.908,67.971,1.5349,1.1468
,1.6472,11.908,67.971,1.5349,1.1468
,1.6472,11.908,67.971,1.5349,1.1468
,1.6309,11.943,68.33,1.5394,1.1331
,1.6307,11.963,68.668,1.5414,1.1348
,1.6301,11.988,68.322,1.5447,1.1346
,1.6348,11.981,68.607,1.5437,1.1398
,1.6347,11.978,68.384,1.5432,1.1401
,1.6347,11.978,68.384,1.5432,1.1401
,1.6347,11.978,68.384,1.5432,1.1401
,1.6292,11.842,68.243,1.5255,1.1357
,1.6354,11.944,68.461,1.5386,1.1409
,1.6489,11.946,68.565,1.5389,1.1507
,1.6527,11.945,68.495,1.539,1.1537
,1.6551,11.914,68.277,1.5348,1.153
,1.6551,11.914,68.277,1.5348,1.153
,1.6551,11.914,68.277,1.5348,1.153
,1.6629,11.992,68.575,1.5446,1.1596
,1.6554,11.9,68.124,1.5328,1.1533
,1.6469,11.815,67.905,1.521,1.1484
,1.6533,11.861,67.994,1.5275,1.1523
,1.6478,11.877,67.867,1.5299,1.149
,1.6478,11.877,67.867,1.5299,1.149
,1.6478,11.877,67.867,1.5299,1.149
,1.6507,11.84,67.846,1.5251,1.1521
,1.6594,11.772,67.648,1.5162,1.1584
,1.6752,11.738,67.922,1.5114,1.1695
,1.6765,11.734,68.417,1.5098,1.1863
,1.6294,11.423,66.781,1.4683,1.152
,1.6294,11.423,66.781,1.4683,1.152
,1.6294,11.423,66.781,1.4683,1.152
,1.649,11.676,67.318,1.501,1.1573
,1.6397,11.495,66.888,1.4772,1.1633
,1.6555,11.621,67.388,1.4935,1.1773
,1.6426,11.483,66.508,1.4756,1.1723
,1.6357,11.343,65.9,1.4575,1.1667
,1.6357,11.343,65.9,1.4575,1.1667
,1.6357,11.343,65.9,1.4575,1.1667
,1.6383,11.261,65.859,1.4437,1.169
,1.6332,11.279,65.97,1.4469,1.1642
,1.6366,11.156,66.288,1.43,1.1654
,1.6403,11.133,66.814,1.4269,1.1569
,1.6554,11.208,67.406,1.4359,1.149
,1.6554,11.208,67.406,1.4359,1.149
,1.6554,11.208,67.406,1.4359,1.149
,1.6658,11.201,67.464,1.4359,1.1617
,1.6717,11.193,68.447,1.4345,1.1736
,1.6621,11.23,68.112,1.4402,1.17
,1.6737,11.278,67.861,1.4482,1.1817
,1.6775,11.35,67.574,1.457,1.1765
,1.6775,11.35,67.574,1.457,1.1765
,1.6775,11.35,67.574,1.457,1.1765
,1.6768,11.301,67.232,1.4502,1.1784
,1.6992,11.348,68.668,1.4562,1.198
,1.6975,11.424,68.878,1.466,1.1998
,1.6931,11.438,68.511,1.468,1.1966
,1.686,11.358,68.283,1.4575,1.2085
,1.686,11.358,68.283,1.4575,1.2085
,1.686,11.358,68.283,1.4575,1.2085
,1.687,11.318,68.301,1.4503,1.2127
,1.6657,11.256,67.707,1.4422,1.2077
,1.6663,11.343,68.377,1.4542,1.2108
,1.6709,11.376,68.472,1.4596,1.2118
,1.6753,11.397,68.502,1.4623,1.2058
,1.6753,11.397,68.502,1.4623,1.2058
,1.6753,11.397,68.502,1.4623,1.2058
,1.6743,11.489,68.551,1.4744,1.2037
,1.6825,11.478,68.547,1.4733,1.2019
,1.6715,11.513,68.799,1.4776,1.2036
,1.6503,11.534,68.567,1.4808,1.1977
,1.6447,11.524,68.352,1.4804,1.1966
,1.6447,11.524,68.352,1.4804,1.1966
,1.6447,11.524,68.352,1.4804,1.1966
,1.647,11.545,67.965,1.4856,1.1989
,1.6333,11.436,68.038,1.4698,1.199
,1.654,11.599,68.871,1.4912,1.2152
,1.6561,11.654,69.64,1.4981,1.2217
,1.6432,11.611,69.091,1.4927,1.2142
,1.6432,11.611,69.091,1.4927,1.2142
,1.6432,11.611,69.091,1.4927,1.2142
,1.6326,11.711,69.527,1.5048,1.2195
,1.636,11.717,69.968,1.5052,1.234
,1.6249,11.689,69.72,1.5011,1.2233
,1.6029,11.684,69.917,1.4995,1.2163
,1.6209,11.851,71.159,1.5206,1.2118
,1.6209,11.851,71.159,1.5206,1.2118
,1.6209,11.851,71.159,1.5206,1.2118
,1.6103,11.795,70.833,1.5143,1.2085
,1.6122,11.812,71.007,1.5165,1.2055
,1.6002,11.77,71.077,1.5106,1.2021
,1.5942,11.8,71,1.5151,1.1967
,1.5946,11.756,70.539,1.5116,1.1962
,1.5946,11.756,70.539,1.5116,1.1962
,1.5946,11.756,70.539,1.5116,1.1962
,1.5962,11.688,70.37,1.5033,1.1957
,1.6034,11.747,70.649,1.5111,1.2022
,1.6095,11.836,71.152,1.5226,1.1986
,1.6059,11.927,71.556,1.5351,1.1967
,1.6021,11.955,71.939,1.5378,1.1829
,1.6021,11.955,71.939,1.5378,1.1829
,1.6021,11.955,71.939,1.5378,1.1829
,1.6079,11.878,71.964,1.5274,1.1788
,1.5974,11.785,71.76,1.5156,1.18
,1.601,11.87,72.013,1.5268,1.1913
,1.5921,11.852,71.868,1.5247,1.1865
,1.6111,11.968,72.303,1.5405,1.1945
,1.6111,11.968,72.303,1.5405,1.1945
,1.6111,11.968,72.303,1.5405,1.1945
,1.6271,12.041,72.936,1.55,1.1987
,1.6434,12.075,72.547,1.5549,1.193
,1.65,12.099,72.847,1.5579,1.1991
,1.6326,12.131,72.687,1.562,1.1952
,1.6219,12.119,72.404,1.5604,1.1977
,1.6219,12.119,72.404,1.5604,1.1977
,1.6219,12.119,72.404,1.5604,1.1977
,1.6538,12.288,73.191,1.5827,1.2107
,1.6524,12.368,73.554,1.5933,1.2051
,1.6574,12.376,73.594,1.5942,1.2071
,1.6665,12.343,73.432,1.5898,1.2058
,1.6661,12.321,73.268,1.5873,1.2047
,1.6661,12.321,73.268,1.5873,1.2047
,1.6661,12.321,73.268,1.5873,1.2047
,1.6584,12.389,73.614,1.596,1.2042
,1.6637,12.208,72.965,1.5724,1.1973
,1.6544,12.21,73.437,1.5724,1.208
,1.6442,12.106,72.904,1.5586,1.2186
,1.6425,12.113,72.869,1.5586,1.2177
,1.6425,12.113,72.869,1.5586,1.2177
,1.6425,12.113,72.869,1.5586,1.2177
,1.6259,12.135,73.078,1.5613,1.2179
